order_id,customer_id,order_date,category,product_name,unit_price,quantity,discount_pct,gross_amount,shipping_cost,net_revenue,marketing_channel,payment_method,region,customer_segment,returned,review_score,has_review,order_month,cohort_month,cohort_index,recency,frequency,monetary,segment,cluster
ORD100461,CUST03495,2024-04-03,Beauty & Personal Care,Makeup Palette,14.98,1,15,14.98,7.29,12.73,Social Media,Debit Card,Latin America,New,False,1.0,True,2024-04,2024-04,0,8,4,223.28,Loyal Customers,3
ORD116328,CUST02601,2023-10-03,Beauty & Personal Care,Makeup Palette,18.09,1,5,18.09,7.87,17.19,Organic Search,Credit Card,Europe,Returning,False,2.0,True,2023-10,2023-09,1,40,7,894.49,Champions,2
ORD111229,CUST02186,2024-05-12,Toys & Games,Board Game,27.6,2,25,55.2,6.37,41.4,Organic Search,Credit Card,Asia Pacific,Returning,False,1.0,True,2024-05,2024-05,0,113,2,298.21,At Risk,3
ORD104076,CUST03458,2023-04-28,Sports & Outdoors,Resistance Bands,13.06,1,5,13.06,7.31,12.41,Direct,Credit Card,Europe,New,False,3.0,True,2023-04,2023-04,0,11,7,917.97,Champions,2
ORD115314,CUST02690,2024-04-21,Apparel,Graphic Tee,73.24,2,0,146.48,11.99,146.48,Social Media,Buy Now Pay Later,Middle East & Africa,Returning,False,,False,2024-04,2024-04,0,32,8,999.12,Champions,2
ORD107279,CUST01725,2024-10-13,Office Supplies,Desk Organizer,40.11,1,0,40.11,8.37,40.11,Email,Debit Card,Latin America,New,False,,False,2024-10,2024-10,0,36,6,294.4,Loyal Customers,1
ORD112999,CUST02879,2024-11-02,Sports & Outdoors,Resistance Bands,52.62,4,5,210.48,3.65,199.96,Paid Search,Credit Card,Asia Pacific,Unknown,False,,False,2024-11,2023-10,13,30,8,590.05,Champions,1
ORD109564,CUST02040,2024-12-22,Electronics,Smartwatch,64.54,2,0,129.08,5.39,129.08,Direct,Buy Now Pay Later,Asia Pacific,New,False,2.0,True,2024-12,2023-08,16,10,4,308.36,Loyal Customers,3
ORD102595,CUST01039,2024-12-11,Sports & Outdoors,Resistance Bands,79.37,1,25,79.37,8.53,59.53,Paid Search,Debit Card,North America,Returning,False,3.0,True,2024-12,2024-07,5,6,4,277.05,Loyal Customers,3
ORD115568,CUST00470,2024-07-08,Sports & Outdoors,Water Bottle,32.54,1,0,32.54,11.32,32.54,Organic Search,Debit Card,North America,New,False,4.0,True,2024-07,2024-06,1,177,3,582.62,At Risk,3
ORD104456,CUST01752,2024-05-20,Home & Kitchen,Coffee Maker,32.3,1,10,32.3,10.42,29.07,Email,Credit Card,North America,Returning,False,,False,2024-05,2023-07,10,213,4,435.7,Potential Loyalists,0
ORD117112,CUST03200,2024-06-09,Electronics,Phone Case,160.89,4,0,643.56,11.93,643.56,Social Media,PayPal,North America,New,False,1.0,True,2024-06,2024-03,3,32,7,951.2299999999999,Champions,2
ORD116269,CUST00971,2024-09-02,Toys & Games,Building Blocks Set,41.1,2,0,82.2,8.59,82.2,Email,Buy Now Pay Later,North America,Returning,False,3.0,True,2024-09,2024-09,0,44,5,432.91999999999996,Loyal Customers,1
ORD111282,CUST00651,2024-11-18,Beauty & Personal Care,Perfume,32.4,1,0,32.4,9.95,32.4,Organic Search,PayPal,North America,Returning,False,1.0,True,2024-11,2023-09,14,6,5,1155.77,Champions,2
ORD109039,CUST03656,2024-04-10,Beauty & Personal Care,Perfume,37.94,1,0,37.94,11.99,37.94,Organic Search,Debit Card,North America,Returning,False,,False,2024-04,2024-04,0,109,3,219.33999999999997,At Risk,3
ORD105345,CUST01873,2024-03-25,Apparel,Wool Sweater,28.43,1,25,28.43,7.73,21.32,Direct,Credit Card,North America,New,True,3.0,True,2024-03,2023-12,3,9,3,212.16,Potential Loyalists,3
ORD111105,CUST03060,2023-09-05,Apparel,Wool Sweater,61.84,2,0,123.68,9.08,123.68,Paid Search,Credit Card,Europe,Returning,False,3.0,True,2023-09,2023-05,4,49,6,680.1700000000001,Champions,1
ORD110335,CUST01927,2024-06-06,Beauty & Personal Care,Perfume,16.93,4,0,67.72,2.61,67.72,Organic Search,Credit Card,North America,New,False,1.0,True,2024-06,2023-11,7,14,8,1860.9,Champions,2
ORD100471,CUST03622,2024-10-09,Toys & Games,Board Game,35.42,1,10,35.42,7.39,31.88,Organic Search,PayPal,North America,New,False,,False,2024-10,2024-10,0,58,4,217.66,Potential Loyalists,3
ORD101910,CUST00435,2023-11-13,Apparel,Denim Jacket,64.33,1,0,64.33,6.23,64.33,Organic Search,Debit Card,Europe,VIP,False,1.0,True,2023-11,2023-11,0,415,1,64.33,Hibernating,0
ORD114263,CUST03707,2024-10-12,Home & Kitchen,Storage Bins,101.35,4,15,405.4,11.06,344.59,Direct,Credit Card,Asia Pacific,New,False,3.0,True,2024-10,2023-08,14,29,6,877.81,Champions,1
ORD112424,CUST00965,2023-10-02,Beauty & Personal Care,Hair Dryer,15.34,2,0,30.68,6.56,30.68,Organic Search,Credit Card,North America,VIP,False,,False,2023-10,2023-09,1,79,9,1107.78,Champions,2
ORD116188,CUST04095,2024-11-17,Apparel,Graphic Tee,57.45,1,0,57.45,11.13,57.45,Email,Credit Card,Europe,New,False,3.0,True,2024-11,2024-11,0,33,5,798.2,Champions,1
ORD112928,CUST03071,2024-11-29,Beauty & Personal Care,Hair Dryer,47.21,1,20,47.21,4.52,37.77,Social Media,Credit Card,Asia Pacific,New,False,5.0,True,2024-11,2024-11,0,20,7,414.46,Champions,1
ORD107249,CUST01843,2024-09-26,Toys & Games,Puzzle 1000pc,45.27,1,15,45.27,4.94,38.48,Direct,PayPal,Asia Pacific,New,False,,False,2024-09,2024-06,3,97,2,56.37,At Risk,3
ORD105203,CUST02596,2023-12-10,Apparel,Yoga Pants,39.52,1,10,39.52,7.25,35.57,Organic Search,PayPal,North America,Unknown,True,3.0,True,2023-12,2023-12,0,27,6,500.32,Champions,1
ORD112068,CUST01830,2024-08-15,Apparel,Wool Sweater,80.79,1,15,80.79,6.3,68.67,Social Media,Credit Card,Europe,New,False,2.0,True,2024-08,2024-07,1,133,4,350.7,Potential Loyalists,3
ORD101536,CUST01184,2024-11-03,Sports & Outdoors,Water Bottle,113.36,1,25,113.36,11.25,85.02,Referral,Credit Card,North America,New,False,3.0,True,2024-11,2024-05,6,59,6,941.1,Champions,2
ORD100553,CUST02138,2023-08-06,Toys & Games,Plush Toy,59.39,1,0,59.39,11.64,59.39,Paid Search,Credit Card,Latin America,Returning,False,,False,2023-08,2023-08,0,16,2,153.64,Potential Loyalists,3
ORD102317,CUST03617,2023-12-26,Sports & Outdoors,Water Bottle,44.56,4,0,178.24,7.29,178.24,Organic Search,Credit Card,Latin America,New,False,5.0,True,2023-12,2023-05,7,31,6,779.93,Champions,1
ORD117635,CUST00521,2024-10-16,Toys & Games,Building Blocks Set,34.19,2,0,68.38,9.61,68.38,Paid Search,Gift Card,Europe,Returning,False,5.0,True,2024-10,2024-05,5,77,6,250.49,Potential Loyalists,1
ORD114829,CUST00210,2024-03-25,Electronics,Bluetooth Speaker,184.63,1,0,184.63,4.05,184.63,Email,PayPal,Europe,New,False,2.0,True,2024-03,2024-01,2,282,4,362.74,At Risk,0
ORD113006,CUST00338,2024-07-07,Beauty & Personal Care,Hair Dryer,22.55,3,0,67.65,9.3,67.65,Social Media,PayPal,North America,New,False,3.0,True,2024-07,2023-09,10,10,5,359.1,Loyal Customers,1
ORD106563,CUST01140,2023-10-06,Electronics,Laptop Stand,86.2,1,5,86.2,3.83,81.89,Direct,PayPal,Middle East & Africa,VIP,False,,False,2023-10,2023-10,0,4,6,526.02,Champions,1
ORD114348,CUST04114,2024-10-12,Beauty & Personal Care,Electric Toothbrush,55.54,1,0,55.54,7.25,55.54,Organic Search,Buy Now Pay Later,North America,New,False,5.0,True,2024-10,2024-10,0,55,4,393.52000000000004,Potential Loyalists,3
ORD111792,CUST02101,2023-12-06,Toys & Games,RC Car,33.9,1,25,33.9,3.73,25.42,Paid Search,Credit Card,Middle East & Africa,Returning,False,,False,2023-12,2023-03,9,63,6,567.0699999999999,Loyal Customers,1
ORD115725,CUST01032,2023-07-20,Office Supplies,Ergonomic Chair,59.94,1,15,59.94,7.31,50.95,Referral,Credit Card,Europe,New,False,4.0,True,2023-07,2023-04,3,19,4,235.92,Potential Loyalists,3
ORD108207,CUST03575,2023-11-24,Sports & Outdoors,Hiking Backpack,100.27,1,0,100.27,3.28,100.27,Social Media,PayPal,North America,New,False,,False,2023-11,2023-07,4,87,6,590.99,Loyal Customers,1
ORD101169,CUST02032,2024-12-01,Toys & Games,Building Blocks Set,32.68,1,5,32.68,7.48,31.05,Referral,Debit Card,Middle East & Africa,Returning,False,,False,2024-12,2024-03,9,31,5,367.83,Loyal Customers,1
ORD101969,CUST01182,2024-03-25,Sports & Outdoors,Water Bottle,41.04,1,20,41.04,4.79,32.83,Organic Search,PayPal,North America,Returning,False,2.0,True,2024-03,2024-03,0,83,4,137.0,At Risk,3
ORD107810,CUST01237,2023-12-06,Office Supplies,Notebook Set,244.22,4,10,976.88,6.2,879.19,Email,Credit Card,Asia Pacific,Unknown,False,5.0,True,2023-12,2023-08,4,9,5,1404.13,Champions,2
ORD100929,CUST00522,2023-12-14,Beauty & Personal Care,Electric Toothbrush,9.6,2,5,19.2,11.65,18.24,Organic Search,Gift Card,North America,Returning,False,3.0,True,2023-12,2023-12,0,4,5,779.0600000000001,Champions,1
ORD115802,CUST03343,2024-10-18,Home & Kitchen,Coffee Maker,36.54,1,20,36.54,7.19,29.23,Organic Search,Buy Now Pay Later,Asia Pacific,New,False,,False,2024-10,2024-10,0,45,4,185.51,Potential Loyalists,3
ORD111728,CUST02756,2024-05-25,Home & Kitchen,Knife Set,93.5,1,30,93.5,7.29,65.45,Referral,Debit Card,Latin America,Returning,False,,False,2024-05,2024-05,0,213,2,92.97,Hibernating,0
ORD106363,CUST03918,2024-02-22,Office Supplies,Ergonomic Chair,179.02,1,10,179.02,7.31,161.12,Organic Search,Credit Card,Europe,VIP,False,,False,2024-02,2023-12,2,8,4,607.31,Champions,1
ORD100623,CUST00380,2023-08-29,Sports & Outdoors,Hiking Backpack,149.67,2,15,299.34,8.38,254.44,Paid Search,PayPal,North America,New,False,1.0,True,2023-08,2023-08,0,5,6,876.81,Champions,1
ORD114922,CUST02582,2024-10-05,Office Supplies,Ergonomic Chair,248.62,1,5,248.62,7.93,236.19,Social Media,PayPal,North America,VIP,False,1.0,True,2024-10,2024-10,0,34,4,389.22,Potential Loyalists,3
ORD110823,CUST01857,2024-04-30,Beauty & Personal Care,Perfume,46.08,1,15,46.08,7.25,39.17,Organic Search,Credit Card,North America,Returning,False,2.0,True,2024-04,2024-04,0,199,3,114.05000000000001,At Risk,0
ORD109539,CUST02363,2024-12-04,Toys & Games,RC Car,8.1,4,10,32.4,3.67,29.16,Organic Search,Credit Card,North America,Returning,False,,False,2024-12,2024-11,1,22,5,237.06000000000003,Loyal Customers,1
ORD116799,CUST02144,2024-06-27,Toys & Games,Puzzle 1000pc,51.6,1,0,51.6,5.78,51.6,Direct,Credit Card,North America,New,False,3.0,True,2024-06,2024-04,2,188,2,80.64,Hibernating,3
ORD103185,CUST00433,2023-12-24,Sports & Outdoors,Yoga Mat,38.83,3,0,116.49,4.4,116.49,Organic Search,Debit Card,Latin America,New,False,,False,2023-12,2023-09,3,36,8,539.3199999999999,Champions,1
ORD105363,CUST01668,2023-08-22,Toys & Games,Plush Toy,29.66,1,25,29.66,8.98,22.24,Organic Search,Credit Card,Latin America,Returning,False,5.0,True,2023-08,2023-08,0,18,8,1106.72,Champions,2
ORD115403,CUST01139,2024-11-16,Apparel,Wool Sweater,52.57,3,0,157.71,10.68,157.71,Social Media,Debit Card,North America,New,False,5.0,True,2024-11,2023-05,18,9,9,681.75,Champions,2
ORD115503,CUST00275,2023-12-02,Home & Kitchen,Coffee Maker,128.37,1,5,128.37,8.5,121.95,Social Media,Credit Card,Europe,New,False,5.0,True,2023-12,2023-12,0,30,5,447.69000000000005,Loyal Customers,1
ORD115523,CUST00631,2024-03-19,Home & Kitchen,Desk Lamp,85.95,1,25,85.95,2.92,64.46,Paid Search,Debit Card,Europe,New,False,,False,2024-03,2024-02,1,41,4,281.68,Potential Loyalists,3
ORD117836,CUST01824,2024-11-23,Apparel,Yoga Pants,12.33,1,10,12.33,4.15,11.1,Email,Buy Now Pay Later,Europe,Unknown,False,3.0,True,2024-11,2023-08,15,39,5,745.6600000000001,Champions,1
ORD100701,CUST01991,2024-11-01,Home & Kitchen,Knife Set,159.24,4,10,636.96,9.85,573.26,Referral,Buy Now Pay Later,North America,Returning,False,5.0,True,2024-11,2024-10,1,56,9,1240.12,Champions,2
ORD107851,CUST04093,2024-07-05,Electronics,Bluetooth Speaker,174.6,1,0,174.6,7.31,174.6,Referral,Credit Card,Europe,Returning,False,5.0,True,2024-07,2024-06,1,180,4,436.35,Potential Loyalists,3
ORD103727,CUST00949,2024-12-09,Office Supplies,Wireless Mouse,154.66,1,10,154.66,10.72,139.19,Email,Debit Card,North America,New,False,5.0,True,2024-12,2023-03,21,23,5,388.46,Loyal Customers,1
ORD116625,CUST03868,2024-11-15,Sports & Outdoors,Water Bottle,58.93,1,0,58.93,3.59,58.93,Referral,Credit Card,Asia Pacific,VIP,False,,False,2024-11,2023-06,17,2,4,462.91999999999996,Champions,1
ORD101373,CUST02717,2023-12-02,Home & Kitchen,Desk Lamp,173.84,1,5,173.84,6.48,165.15,Social Media,Credit Card,Asia Pacific,New,False,,False,2023-12,2023-12,0,9,5,533.77,Champions,1
ORD109874,CUST01444,2023-07-28,Toys & Games,Board Game,40.34,1,15,40.34,9.38,34.29,Social Media,Debit Card,Europe,New,False,3.0,True,2023-07,2023-07,0,21,6,522.4399999999999,Champions,1
ORD108788,CUST03695,2024-03-14,Toys & Games,Building Blocks Set,33.55,1,0,33.55,3.1,33.55,Direct,Credit Card,Europe,Returning,False,5.0,True,2024-03,2024-03,0,80,6,532.37,Loyal Customers,1
ORD117094,CUST04044,2024-06-21,Apparel,Running Shoes,83.61,4,0,334.44,6.57,334.44,Email,Credit Card,Latin America,New,False,,False,2024-06,2024-04,2,47,7,647.73,Champions,1
ORD105667,CUST03100,2023-06-27,Office Supplies,Ergonomic Chair,70.72,1,25,70.72,5.81,53.04,Referral,Buy Now Pay Later,Asia Pacific,Returning,False,5.0,True,2023-06,2023-06,0,184,3,807.26,Potential Loyalists,1
ORD114778,CUST00506,2023-12-06,Apparel,Rain Jacket,37.86,1,15,37.86,8.33,32.18,Paid Search,Credit Card,Asia Pacific,Returning,False,2.0,True,2023-12,2023-06,6,58,4,195.89000000000001,At Risk,3
ORD100161,CUST01163,2024-06-05,Home & Kitchen,Coffee Maker,99.69,1,0,99.69,3.49,99.69,Organic Search,Credit Card,North America,New,False,1.0,True,2024-06,2024-06,0,49,4,385.19,Potential Loyalists,3
ORD103722,CUST02949,2024-06-06,Apparel,Running Shoes,82.09,1,15,82.09,9.86,69.78,Direct,Credit Card,Asia Pacific,Returning,False,,False,2024-06,2024-02,4,209,2,198.8,Hibernating,0
ORD114862,CUST02379,2024-12-08,Home & Kitchen,Desk Lamp,159.05,1,0,159.05,7.25,159.05,Organic Search,Credit Card,North America,Returning,False,5.0,True,2024-12,2024-07,5,20,9,845.0600000000001,Champions,2
ORD109911,CUST04104,2024-08-24,Home & Kitchen,Desk Lamp,139.75,4,0,559.0,7.48,559.0,Social Media,Gift Card,Middle East & Africa,Returning,False,3.0,True,2024-08,2023-01,19,130,9,1268.7,Champions,2
ORD108210,CUST00680,2024-01-24,Sports & Outdoors,Resistance Bands,82.53,4,30,330.12,7.25,231.08,Social Media,Credit Card,North America,Returning,False,3.0,True,2024-01,2023-09,4,10,8,861.86,Champions,2
ORD106182,CUST02922,2024-10-02,Home & Kitchen,Knife Set,15.82,1,15,15.82,4.97,13.45,Email,Credit Card,Asia Pacific,Returning,False,,False,2024-10,2024-05,5,91,6,856.09,Champions,1
ORD114128,CUST01344,2024-01-14,Sports & Outdoors,Yoga Mat,87.21,3,0,261.63,7.25,261.63,Organic Search,Credit Card,North America,New,False,,False,2024-01,2024-01,0,84,3,399.39,At Risk,3
ORD100507,CUST03963,2024-11-10,Apparel,Graphic Tee,85.03,1,5,85.03,7.92,80.78,Email,PayPal,Latin America,New,False,4.0,True,2024-11,2023-09,14,52,3,220.53,Potential Loyalists,3
ORD117289,CUST02249,2024-09-01,Toys & Games,RC Car,37.14,1,20,37.14,3.46,29.71,Social Media,PayPal,North America,New,False,2.0,True,2024-09,2024-08,1,10,4,574.13,Loyal Customers,1
ORD110900,CUST02362,2024-11-05,Home & Kitchen,Coffee Maker,98.29,2,10,196.58,7.48,176.92,Social Media,Debit Card,Middle East & Africa,VIP,False,5.0,True,2024-11,2023-03,20,57,4,452.29999999999995,Potential Loyalists,3
ORD103207,CUST02503,2024-05-04,Toys & Games,Puzzle 1000pc,12.65,1,15,12.65,7.44,10.75,Social Media,Debit Card,North America,Returning,False,5.0,True,2024-05,2023-12,5,242,4,416.43,At Risk,0
ORD110423,CUST01486,2024-11-27,Home & Kitchen,Storage Bins,130.1,2,5,260.2,7.31,247.19,Direct,Buy Now Pay Later,Europe,New,False,3.0,True,2024-11,2024-11,0,32,2,490.57,Potential Loyalists,3
ORD104844,CUST01979,2023-12-04,Beauty & Personal Care,Perfume,45.64,1,5,45.64,3.58,43.36,Referral,Debit Card,North America,New,False,3.0,True,2023-12,2023-12,0,39,6,602.9300000000001,Champions,1
ORD116993,CUST01010,2023-12-26,Apparel,Yoga Pants,52.73,1,20,52.73,7.25,42.18,Email,Credit Card,North America,Returning,False,,False,2023-12,2023-12,0,33,8,738.8299999999999,Champions,2
ORD107563,CUST02736,2024-09-12,Beauty & Personal Care,Electric Toothbrush,61.23,2,15,122.46,7.25,104.09,Social Media,Credit Card,North America,Returning,False,3.0,True,2024-09,2023-03,18,9,9,1430.1100000000001,Champions,2
ORD103635,CUST03879,2023-12-23,Office Supplies,Notebook Set,256.1,1,5,256.1,5.53,243.3,Direct,PayPal,Asia Pacific,New,False,2.0,True,2023-12,2023-05,7,16,11,1957.28,Champions,2
ORD105056,CUST02711,2024-12-03,Office Supplies,Wireless Mouse,141.13,1,0,141.13,7.31,141.13,Referral,Credit Card,Europe,VIP,False,,False,2024-12,2024-11,1,29,8,935.45,Champions,2
ORD100786,CUST02851,2024-11-09,Toys & Games,Building Blocks Set,40.97,3,0,122.91,7.38,122.91,Organic Search,Buy Now Pay Later,Asia Pacific,New,False,3.0,True,2024-11,2024-10,1,32,7,733.54,Champions,1
ORD117579,CUST00034,2024-10-29,Apparel,Yoga Pants,73.31,1,0,73.31,9.23,73.31,Paid Search,PayPal,Asia Pacific,New,False,2.0,True,2024-10,2024-03,7,64,3,288.32,At Risk,3
ORD112027,CUST01306,2024-04-25,Apparel,Graphic Tee,16.65,1,0,16.65,11.11,16.65,Paid Search,Debit Card,Europe,New,False,,False,2024-04,2024-04,0,225,4,412.82000000000005,At Risk,0
ORD104820,CUST00007,2024-05-26,Sports & Outdoors,Water Bottle,82.27,1,25,82.27,2.73,61.7,Referral,PayPal,Latin America,Returning,False,,False,2024-05,2024-05,0,220,4,1079.5400000000002,Potential Loyalists,2
ORD110749,CUST02135,2024-01-27,Home & Kitchen,Knife Set,148.73,4,15,594.92,3.17,505.68,Direct,Credit Card,Asia Pacific,New,False,1.0,True,2024-01,2023-07,6,65,8,1525.8100000000002,Champions,2
ORD107686,CUST02573,2024-01-22,Electronics,Laptop Stand,169.59,4,5,678.36,11.32,644.44,Referral,Credit Card,North America,Returning,False,1.0,True,2024-01,2023-02,11,159,6,1098.57,Loyal Customers,2
ORD117472,CUST00795,2024-02-03,Beauty & Personal Care,Face Serum,16.64,1,10,16.64,4.84,14.98,Email,Debit Card,North America,Returning,False,,False,2024-02,2024-01,1,19,9,1295.1200000000001,Champions,2
ORD107043,CUST02106,2024-09-27,Apparel,Denim Jacket,22.44,4,5,89.76,9.88,85.27,Direct,Credit Card,Latin America,New,False,4.0,True,2024-09,2023-11,10,96,2,141.17,At Risk,3
ORD107725,CUST00312,2024-11-09,Apparel,Wool Sweater,23.52,1,10,23.52,7.6,21.17,Paid Search,Credit Card,North America,Returning,False,1.0,True,2024-11,2024-11,0,35,3,121.47,At Risk,3
ORD103915,CUST00440,2023-10-26,Office Supplies,Ergonomic Chair,197.64,1,20,197.64,10.95,158.11,Direct,PayPal,Asia Pacific,New,False,,False,2023-10,2023-02,8,75,6,562.75,Loyal Customers,1
ORD111034,CUST01877,2024-05-19,Electronics,Bluetooth Speaker,137.64,1,5,137.64,10.06,130.76,Organic Search,Credit Card,Europe,VIP,False,,False,2024-05,2024-05,0,205,3,596.72,Potential Loyalists,0
ORD110222,CUST01667,2024-10-08,Toys & Games,Plush Toy,49.5,1,15,49.5,7.31,42.08,Social Media,Buy Now Pay Later,Europe,Returning,False,2.0,True,2024-10,2024-09,1,34,7,1018.46,Champions,2
ORD116773,CUST00917,2024-05-11,Toys & Games,RC Car,22.71,3,15,68.13,5.59,57.91,Organic Search,PayPal,North America,New,False,3.0,True,2024-05,2023-10,7,54,8,887.96,Champions,2
ORD114378,CUST02731,2023-08-08,Apparel,Rain Jacket,87.3,1,5,87.3,7.31,82.93,Paid Search,Credit Card,Europe,Returning,False,,False,2023-08,2023-03,5,235,5,670.51,Potential Loyalists,1
ORD108006,CUST02508,2024-05-19,Beauty & Personal Care,Face Serum,34.95,1,0,34.95,7.33,34.95,Paid Search,Debit Card,Europe,Returning,False,4.0,True,2024-05,2024-04,1,161,4,354.52,At Risk,3
ORD106421,CUST03937,2023-09-06,Toys & Games,Building Blocks Set,36.81,1,20,36.81,11.3,29.45,Social Media,PayPal,North America,Returning,True,1.0,True,2023-09,2023-06,3,21,7,1259.77,Champions,2
ORD117770,CUST01655,2024-12-02,Beauty & Personal Care,Electric Toothbrush,13.07,2,25,26.14,8.15,19.6,Organic Search,Buy Now Pay Later,Asia Pacific,New,False,,False,2024-12,2024-12,0,3,8,548.07,Champions,1
ORD104598,CUST01520,2023-11-25,Sports & Outdoors,Yoga Mat,116.89,2,0,233.78,9.09,233.78,Organic Search,Debit Card,Europe,New,False,,False,2023-11,2023-11,0,126,7,843.44,Champions,2
ORD106876,CUST03993,2023-12-25,Sports & Outdoors,Hiking Backpack,99.13,2,5,198.26,10.79,188.35,Referral,Credit Card,North America,Returning,False,2.0,True,2023-12,2023-08,4,9,5,472.59000000000003,Champions,1
ORD103678,CUST03884,2024-12-05,Sports & Outdoors,Yoga Mat,112.55,1,0,112.55,4.23,112.55,Social Media,Debit Card,Europe,New,False,,False,2024-12,2024-04,8,8,5,497.71,Champions,1
ORD111505,CUST02745,2024-08-03,Toys & Games,Puzzle 1000pc,35.32,4,10,141.28,10.65,127.15,Organic Search,Buy Now Pay Later,Europe,Returning,False,3.0,True,2024-08,2024-08,0,126,8,1014.62,Champions,2
ORD101863,CUST04112,2024-01-28,Home & Kitchen,Air Fryer,117.37,1,0,117.37,4.04,117.37,Social Media,Buy Now Pay Later,Asia Pacific,New,False,4.0,True,2024-01,2024-01,0,189,7,787.07,Loyal Customers,1
ORD105463,CUST03082,2024-08-24,Beauty & Personal Care,Electric Toothbrush,64.06,1,15,64.06,7.01,54.45,Email,PayPal,Latin America,Returning,False,,False,2024-08,2024-03,5,49,7,1027.11,Champions,2
ORD117459,CUST02096,2023-06-06,Office Supplies,Wireless Mouse,184.47,1,5,184.47,10.17,175.25,Organic Search,Debit Card,Europe,VIP,False,,False,2023-06,2023-06,0,21,5,363.97,Loyal Customers,1
ORD110683,CUST00624,2023-07-13,Apparel,Denim Jacket,78.71,1,15,78.71,5.42,66.9,Social Media,PayPal,Asia Pacific,New,False,,False,2023-07,2023-07,0,347,3,256.19,At Risk,0
ORD113107,CUST01157,2024-04-25,Office Supplies,Desk Organizer,254.14,1,0,254.14,11.66,254.14,Social Media,Credit Card,North America,Returning,False,,False,2024-04,2024-04,0,22,7,1618.2,Champions,2
ORD114322,CUST03022,2024-05-04,Beauty & Personal Care,Face Serum,35.42,1,25,35.42,11.64,26.56,Organic Search,Debit Card,Asia Pacific,Returning,False,1.0,True,2024-05,2024-01,4,5,6,566.13,Champions,1
